genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
AtH2023_ERR1135235_MAG5.fasta,719_3,0.010000000000000009,average,fastANI,719
AtH2023_SRR10209670_MAG1.fasta,719_4,0.010000000000000009,average,fastANI,719
AtH2023_SRR5240727_MAG05.fasta,719_5,0.010000000000000009,average,fastANI,719
AtH2023_SRR8960715_MAG09.fasta,720_0,0.010000000000000009,average,fastANI,720
SRR8655112_MAG24.fasta,721_0,0.010000000000000009,average,fastANI,721
AtH2023_ERR1135460_MAG1.fasta,722_1,0.010000000000000009,average,fastANI,722
AtH2023_SRR14369259_MAG10.fasta,722_2,0.010000000000000009,average,fastANI,722
AtH2023_ERR1135266_MAG07.fasta,723_1,0.010000000000000009,average,fastANI,723
AtH2023_SRR8960192_MAG05.fasta,723_2,0.010000000000000009,average,fastANI,723
AtH2023_SRR8960598_MAG01.fasta,724_0,0.010000000000000009,average,fastANI,724
AtH2023_ERR1135187_MAG13.fasta,725_1,0.010000000000000009,average,fastANI,725
AtH2023_SRR17241527_MAG29.fasta,725_2,0.010000000000000009,average,fastANI,725
AtH2023_ERR1135192_MAG16.fasta,726_1,0.010000000000000009,average,fastANI,726
AtH2023_ERR1135195_MAG02.fasta,726_1,0.010000000000000009,average,fastANI,726
AtH2023_SRR17241510_MAG30.fasta,727_0,0.010000000000000009,average,fastANI,727
AtH2023_ERR1135187_MAG01.fasta,728_0,0.010000000000000009,average,fastANI,728
AtH2023_SRR14369135_MAG10.fasta,729_1,0.010000000000000009,average,fastANI,729
AtH2023_SRR17241481_MAG25.fasta,729_2,0.010000000000000009,average,fastANI,729
AtH2023_SRR17241645_MAG19.fasta,729_3,0.010000000000000009,average,fastANI,729
AtH2023_ERR1135257_MAG2.fasta,729_4,0.010000000000000009,average,fastANI,729
AtH2023_SRR11489778_MAG15.fasta,729_5,0.010000000000000009,average,fastANI,729
AtH2023_SRR8960412_MAG11.fasta,730_1,0.010000000000000009,average,fastANI,730
AtH2023_SRR8960562_MAG08.fasta,730_1,0.010000000000000009,average,fastANI,730
AtH2023_ERR1135223_MAG6.fasta,731_1,0.010000000000000009,average,fastANI,731
AtH2023_ERR1135234_MAG2.fasta,731_1,0.010000000000000009,average,fastANI,731
AtH2023_ERR1135247_MAG05.fasta,731_1,0.010000000000000009,average,fastANI,731
AtH2023_SRR14369194_MAG10.fasta,731_2,0.010000000000000009,average,fastANI,731
AtH2023_SRR15732361_MAG4.fasta,732_1,0.010000000000000009,average,fastANI,732
AtH2023_SRR17241691_MAG17.fasta,732_1,0.010000000000000009,average,fastANI,732
SRR15732363_MAG1.fasta,732_1,0.010000000000000009,average,fastANI,732
SRR8960980_MAG09.fasta,732_1,0.010000000000000009,average,fastANI,732
AtH2023_SRR17241490_MAG12.fasta,733_1,0.010000000000000009,average,fastANI,733
AtH2023_SRR22328037_MAG06.fasta,733_1,0.010000000000000009,average,fastANI,733
AtH2023_SRR17241510_MAG32.fasta,734_1,0.010000000000000009,average,fastANI,734
AtH2023_SRR17241565_MAG25.fasta,734_1,0.010000000000000009,average,fastANI,734
AtH2023_SRR17241627_MAG36.fasta,734_1,0.010000000000000009,average,fastANI,734
AtH2023_SRR17241642_MAG02.fasta,734_1,0.010000000000000009,average,fastANI,734
AtH2023_SRR11124898_MAG1.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11124999_MAG3.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11125084_MAG2.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11125087_MAG6.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11125090_MAG3.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11125122_MAG2.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11125155_MAG4.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11125166_MAG2.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11125226_MAG2.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11125272_MAG1.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11125338_MAG3.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11125767_MAG1.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11125861_MAG4.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11126010_MAG2.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11126019_MAG08.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11126180_MAG4.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11126203_MAG3.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11126356_MAG5.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11126364_MAG1.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11126366_MAG10.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11126381_MAG4.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11126430_MAG2.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11126517_MAG4.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11183374_MAG6.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11183533_MAG3.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11183692_MAG3.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR11183939_MAG4.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR14369163_MAG10.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR17241527_MAG42.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR17241613_MAG37.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR17241646_MAG11.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR17241681_MAG18.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR17241686_MAG24.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR17241691_MAG25.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960086_MAG7.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960120_MAG06.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960206_MAG06.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960267_MAG9.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960319_MAG12.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960500_MAG08.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960502_MAG09.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960611_MAG06.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960615_MAG07.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960639_MAG11.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960673_MAG10.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960688_MAG13.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960710_MAG15.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960746_MAG09.fasta,735_1,0.010000000000000009,average,fastANI,735
SRR11124721_MAG5.fasta,735_1,0.010000000000000009,average,fastANI,735
SRR11124757_MAG2.fasta,735_1,0.010000000000000009,average,fastANI,735
SRR11125827_MAG4.fasta,735_1,0.010000000000000009,average,fastANI,735
SRR11126221_MAG5.fasta,735_1,0.010000000000000009,average,fastANI,735
SRR8960621_MAG13.fasta,735_1,0.010000000000000009,average,fastANI,735
SRR8960980_MAG08.fasta,735_1,0.010000000000000009,average,fastANI,735
AtH2023_SRR8960132_MAG13.fasta,736_1,0.010000000000000009,average,fastANI,736
AtH2023_SRR8960181_MAG20.fasta,736_1,0.010000000000000009,average,fastANI,736
AtH2023_SRR11125165_MAG2.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR17241508_MAG22.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR17241564_MAG36.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR17241569_MAG45.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR17241576_MAG18.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR17241584_MAG28.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR17241627_MAG34.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR8960181_MAG09.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR8960349_MAG4.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR8960411_MAG5.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR8960440_MAG13.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR8960633_MAG07.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_SRR8960643_MAG20.fasta,737_1,0.010000000000000009,average,fastANI,737
AtH2023_ERR1135311_MAG3.fasta,738_0,0.010000000000000009,average,fastANI,738
AtH2023_SRR8960393_MAG21.fasta,739_0,0.010000000000000009,average,fastANI,739
AtH2023_ERR1135217_MAG03.fasta,740_1,0.010000000000000009,average,fastANI,740
AtH2023_ERR1135218_MAG08.fasta,740_1,0.010000000000000009,average,fastANI,740
AtH2023_ERR1135217_MAG07.fasta,741_1,0.010000000000000009,average,fastANI,741
AtH2023_ERR1135218_MAG03.fasta,741_1,0.010000000000000009,average,fastANI,741
AtH2023_SRR11489788_MAG21.fasta,742_1,0.010000000000000009,average,fastANI,742
AtH2023_SRR8960635_MAG5.fasta,742_2,0.010000000000000009,average,fastANI,742
AtH2023_ERR1135197_MAG13.fasta,742_3,0.010000000000000009,average,fastANI,742
AtH2023_SRR14369194_MAG04.fasta,743_1,0.010000000000000009,average,fastANI,743
ERR1135273_MAG06.fasta,743_1,0.010000000000000009,average,fastANI,743
AtH2023_ERR1135262_MAG04.fasta,744_0,0.010000000000000009,average,fastANI,744
AtH2023_SRR11489784_MAG17.fasta,745_0,0.010000000000000009,average,fastANI,745
AtH2023_SRR17241565_MAG13.fasta,746_0,0.010000000000000009,average,fastANI,746
AtH2023_SRR11185252_MAG21.fasta,747_1,0.010000000000000009,average,fastANI,747
AtH2023_SRR8960761_MAG14.fasta,747_1,0.010000000000000009,average,fastANI,747
AtH2023_ERR1135211_MAG10.fasta,748_1,0.010000000000000009,average,fastANI,748
AtH2023_SRR5008247_MAG1.fasta,748_1,0.010000000000000009,average,fastANI,748
AtH2023_SRR11489792_MAG28.fasta,749_0,0.010000000000000009,average,fastANI,749
AtH2023_ERR1135180_MAG5.fasta,750_1,0.010000000000000009,average,fastANI,750
AtH2023_SRR17241527_MAG11.fasta,750_2,0.010000000000000009,average,fastANI,750
AtH2023_SRR11185233_MAG15.fasta,751_0,0.010000000000000009,average,fastANI,751
AtH2023_SRR11124817_MAG4.fasta,752_1,0.010000000000000009,average,fastANI,752
AtH2023_SRR11183444_MAG1.fasta,752_1,0.010000000000000009,average,fastANI,752
AtH2023_SRR8960136_MAG3.fasta,752_2,0.010000000000000009,average,fastANI,752
AtH2023_SRR8960148_MAG10.fasta,752_2,0.010000000000000009,average,fastANI,752
AtH2023_SRR8960158_MAG02.fasta,752_2,0.010000000000000009,average,fastANI,752
AtH2023_SRR8960192_MAG10.fasta,752_2,0.010000000000000009,average,fastANI,752
AtH2023_SRR8960386_MAG02.fasta,752_2,0.010000000000000009,average,fastANI,752
AtH2023_SRR8960391_MAG7.fasta,752_2,0.010000000000000009,average,fastANI,752
AtH2023_SRR8960434_MAG1.fasta,752_2,0.010000000000000009,average,fastANI,752
AtH2023_SRR8960473_MAG05.fasta,752_2,0.010000000000000009,average,fastANI,752
AtH2023_SRR8960598_MAG12.fasta,752_2,0.010000000000000009,average,fastANI,752
AtH2023_SRR8960888_MAG11.fasta,752_2,0.010000000000000009,average,fastANI,752
AtH2023_SRR8960918_MAG11.fasta,752_2,0.010000000000000009,average,fastANI,752
AtH2023_SRR11489792_MAG14.fasta,752_3,0.010000000000000009,average,fastANI,752
AtH2023_SRR11489784_MAG08.fasta,752_4,0.010000000000000009,average,fastANI,752
AtH2023_ERR1135207_MAG1.fasta,752_5,0.010000000000000009,average,fastANI,752
AtH2023_SRR10209666_MAG3.fasta,752_6,0.010000000000000009,average,fastANI,752
AtH2023_SRR12795786_MAG3.fasta,753_1,0.010000000000000009,average,fastANI,753
SRR12795780_MAG2.fasta,753_1,0.010000000000000009,average,fastANI,753
AtH2023_SRR16235693_MAG13.fasta,754_0,0.010000000000000009,average,fastANI,754
AtH2023_SRR18048901_MAG13.fasta,755_0,0.010000000000000009,average,fastANI,755
AtH2023_SRR8655118_MAG29.fasta,756_0,0.010000000000000009,average,fastANI,756
AtH2023_SRR8655118_MAG32.fasta,757_0,0.010000000000000009,average,fastANI,757
AtH2023_SRR10209687_MAG06.fasta,758_0,0.010000000000000009,average,fastANI,758
AtH2023_SRR8960303_MAG14.fasta,759_1,0.010000000000000009,average,fastANI,759
AtH2023_SRR8960624_MAG7.fasta,759_1,0.010000000000000009,average,fastANI,759
AtH2023_SRR14369139_MAG09.fasta,760_1,0.010000000000000009,average,fastANI,760
AtH2023_SRR17241681_MAG27.fasta,760_2,0.010000000000000009,average,fastANI,760
AtH2023_SRR21357591_MAG23.fasta,760_3,0.010000000000000009,average,fastANI,760
AtH2023_SRR21357864_MAG08.fasta,761_0,0.010000000000000009,average,fastANI,761
AtH2023_SRR17241533_MAG18.fasta,762_0,0.010000000000000009,average,fastANI,762
AtH2023_SRR8960386_MAG11.fasta,763_0,0.010000000000000009,average,fastANI,763
AtH2023_SRR17241544_MAG16.fasta,764_0,0.010000000000000009,average,fastANI,764
AtH2023_SRR21977526_MAG2.fasta,765_0,0.010000000000000009,average,fastANI,765
AtH2023_ERR2020020_MAG5.fasta,766_0,0.010000000000000009,average,fastANI,766
AtH2023_SRR17241646_MAG30.fasta,767_0,0.010000000000000009,average,fastANI,767
AtH2023_SRR17241544_MAG13.fasta,768_1,0.010000000000000009,average,fastANI,768
AtH2023_SRR17241681_MAG11.fasta,768_1,0.010000000000000009,average,fastANI,768
AtH2023_SRR11183842_MAG2.fasta,768_2,0.010000000000000009,average,fastANI,768
AtH2023_SRR11185252_MAG07.fasta,768_3,0.010000000000000009,average,fastANI,768
AtH2023_SRR11125766_MAG2.fasta,769_0,0.010000000000000009,average,fastANI,769
AtH2023_SRR11183639_MAG4.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR11185246_MAG15.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR14369170_MAG18.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR16235690_MAG23.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR16235700_MAG12.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR17241623_MAG24.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR8960086_MAG8.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR8960393_MAG27.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR8960486_MAG11.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR8960562_MAG12.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR8960631_MAG23.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR8960635_MAG4.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR8960710_MAG02.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR8960715_MAG18.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR8960761_MAG15.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR8960794_MAG15.fasta,770_1,0.010000000000000009,average,fastANI,770
SRR11124986_MAG7.fasta,770_1,0.010000000000000009,average,fastANI,770
SRR11183901_MAG9.fasta,770_1,0.010000000000000009,average,fastANI,770
AtH2023_SRR11126113_MAG3.fasta,771_1,0.010000000000000009,average,fastANI,771
AtH2023_SRR8960118_MAG11.fasta,771_1,0.010000000000000009,average,fastANI,771
AtH2023_SRR8960136_MAG6.fasta,772_0,0.010000000000000009,average,fastANI,772
AtH2023_SRR11125252_MAG2.fasta,773_1,0.010000000000000009,average,fastANI,773
AtH2023_SRR11125256_MAG2.fasta,773_1,0.010000000000000009,average,fastANI,773
AtH2023_SRR11126010_MAG6.fasta,773_1,0.010000000000000009,average,fastANI,773
AtH2023_SRR8960663_MAG13.fasta,773_1,0.010000000000000009,average,fastANI,773
AtH2023_SRR11124702_MAG7.fasta,774_1,0.010000000000000009,average,fastANI,774
AtH2023_SRR8960688_MAG11.fasta,774_1,0.010000000000000009,average,fastANI,774
AtH2023_SRR8960686_MAG15.fasta,774_2,0.010000000000000009,average,fastANI,774
AtH2023_SRR8960148_MAG08.fasta,774_3,0.010000000000000009,average,fastANI,774
AtH2023_ERR3211984_MAG2.fasta,775_0,0.010000000000000009,average,fastANI,775
AtH2023_SRR12795787_MAG3.fasta,776_0,0.010000000000000009,average,fastANI,776
AtH2023_SRR11125183_MAG3.fasta,777_1,0.010000000000000009,average,fastANI,777
AtH2023_SRR8960287_MAG01.fasta,777_1,0.010000000000000009,average,fastANI,777
AtH2023_SRR8960631_MAG07.fasta,777_1,0.010000000000000009,average,fastANI,777
AtH2023_SRR22328037_MAG14.fasta,777_2,0.010000000000000009,average,fastANI,777
AtH2023_SRR8960598_MAG25.fasta,778_1,0.010000000000000009,average,fastANI,778
AtH2023_SRR8960624_MAG5.fasta,778_1,0.010000000000000009,average,fastANI,778
AtH2023_SRR2329666_MAG05.fasta,778_2,0.010000000000000009,average,fastANI,778
AtH2023_SRR11185252_MAG33.fasta,779_0,0.010000000000000009,average,fastANI,779
AtH2023_SRR17241576_MAG17.fasta,780_1,0.010000000000000009,average,fastANI,780
AtH2023_SRR17241583_MAG26.fasta,780_2,0.010000000000000009,average,fastANI,780
AtH2023_SRR17241569_MAG28.fasta,780_3,0.010000000000000009,average,fastANI,780
AtH2023_SRR11124922_MAG1.fasta,781_1,0.010000000000000009,average,fastANI,781
AtH2023_SRR11125423_MAG1.fasta,781_1,0.010000000000000009,average,fastANI,781
AtH2023_SRR8960742_MAG02.fasta,781_1,0.010000000000000009,average,fastANI,781
AtH2023_SRR17241576_MAG07.fasta,782_0,0.010000000000000009,average,fastANI,782
AtH2023_SRR17241569_MAG46.fasta,783_0,0.010000000000000009,average,fastANI,783
AtH2023_SRR8960393_MAG26.fasta,784_0,0.010000000000000009,average,fastANI,784
AtH2023_SRR8960643_MAG02.fasta,785_0,0.010000000000000009,average,fastANI,785
AtH2023_SRR8960486_MAG07.fasta,786_0,0.010000000000000009,average,fastANI,786
AtH2023_SRR8960598_MAG08.fasta,787_0,0.010000000000000009,average,fastANI,787
AtH2023_SRR11185229_MAG13.fasta,788_1,0.010000000000000009,average,fastANI,788
AtH2023_SRR8960896_MAG15.fasta,788_1,0.010000000000000009,average,fastANI,788
AtH2023_SRR8960285_MAG7.fasta,788_2,0.010000000000000009,average,fastANI,788
AtH2023_SRR8960303_MAG05.fasta,788_2,0.010000000000000009,average,fastANI,788
AtH2023_SRR11125861_MAG3.fasta,789_1,0.010000000000000009,average,fastANI,789
AtH2023_SRR8960715_MAG20.fasta,789_2,0.010000000000000009,average,fastANI,789
AtH2023_SRR7182063_MAG4.fasta,790_1,0.010000000000000009,average,fastANI,790
AtH2023_SRR8960864_MAG11.fasta,790_2,0.010000000000000009,average,fastANI,790
AtH2023_SRR22328037_MAG08.fasta,790_3,0.010000000000000009,average,fastANI,790
AtH2023_ERR1135216_MAG8.fasta,791_1,0.010000000000000009,average,fastANI,791
AtH2023_SRR8960319_MAG07.fasta,791_2,0.010000000000000009,average,fastANI,791
AtH2023_SRR11185261_MAG11.fasta,792_0,0.010000000000000009,average,fastANI,792
AtH2023_SRR8960827_MAG22.fasta,793_0,0.010000000000000009,average,fastANI,793
AtH2023_SRR11125936_MAG3.fasta,794_1,0.010000000000000009,average,fastANI,794
AtH2023_SRR8960192_MAG12.fasta,794_1,0.010000000000000009,average,fastANI,794
AtH2023_SRR8960429_MAG6.fasta,794_1,0.010000000000000009,average,fastANI,794
AtH2023_SRR8960639_MAG01.fasta,794_1,0.010000000000000009,average,fastANI,794
AtH2023_SRR8960148_MAG01.fasta,795_0,0.010000000000000009,average,fastANI,795
AtH2023_SRR11124933_MAG3.fasta,796_0,0.010000000000000009,average,fastANI,796
AtH2023_SRR11185229_MAG57.fasta,797_0,0.010000000000000009,average,fastANI,797
AtH2023_SRR11185239_MAG27.fasta,798_0,0.010000000000000009,average,fastANI,798
AtH2023_SRR11185246_MAG14.fasta,799_0,0.010000000000000009,average,fastANI,799
AtH2023_SRR17241527_MAG44.fasta,800_0,0.010000000000000009,average,fastANI,800
AtH2023_SRR17241533_MAG26.fasta,801_1,0.010000000000000009,average,fastANI,801
AtH2023_SRR17241576_MAG08.fasta,801_1,0.010000000000000009,average,fastANI,801
AtH2023_SRR8960148_MAG09.fasta,802_1,0.010000000000000009,average,fastANI,802
AtH2023_SRR8960598_MAG27.fasta,802_1,0.010000000000000009,average,fastANI,802
AtH2023_SRR11183552_MAG08.fasta,803_1,0.010000000000000009,average,fastANI,803
AtH2023_SRR14369259_MAG14.fasta,803_2,0.010000000000000009,average,fastANI,803
AtH2023_SRR11125155_MAG2.fasta,804_1,0.010000000000000009,average,fastANI,804
AtH2023_SRR11183589_MAG4.fasta,804_1,0.010000000000000009,average,fastANI,804
AtH2023_SRR17241569_MAG15.fasta,804_1,0.010000000000000009,average,fastANI,804
AtH2023_SRR17241576_MAG24.fasta,804_1,0.010000000000000009,average,fastANI,804
AtH2023_SRR8960132_MAG14.fasta,804_1,0.010000000000000009,average,fastANI,804
AtH2023_SRR8960411_MAG1.fasta,804_1,0.010000000000000009,average,fastANI,804
AtH2023_SRR8960633_MAG11.fasta,804_1,0.010000000000000009,average,fastANI,804
AtH2023_SRR8960181_MAG15.fasta,805_1,0.010000000000000009,average,fastANI,805
AtH2023_SRR8960715_MAG12.fasta,805_2,0.010000000000000009,average,fastANI,805
AtH2023_SRR17241533_MAG27.fasta,805_3,0.010000000000000009,average,fastANI,805
AtH2023_SRR11126214_MAG2.fasta,806_1,0.010000000000000009,average,fastANI,806
AtH2023_SRR17241481_MAG03.fasta,806_1,0.010000000000000009,average,fastANI,806
AtH2023_SRR8960633_MAG06.fasta,806_1,0.010000000000000009,average,fastANI,806
ERR1135402_MAG5.fasta,806_2,0.010000000000000009,average,fastANI,806
AtH2023_SRR17241576_MAG16.fasta,807_1,0.010000000000000009,average,fastANI,807
AtH2023_SRR17241583_MAG48.fasta,807_1,0.010000000000000009,average,fastANI,807
AtH2023_SRR11124893_MAG5.fasta,807_2,0.010000000000000009,average,fastANI,807
AtH2023_SRR11126203_MAG9.fasta,807_2,0.010000000000000009,average,fastANI,807
AtH2023_SRR8960673_MAG03.fasta,807_2,0.010000000000000009,average,fastANI,807
SRR11124721_MAG7.fasta,807_2,0.010000000000000009,average,fastANI,807
AtH2023_SRR17241642_MAG08.fasta,807_3,0.010000000000000009,average,fastANI,807
AtH2023_SRR8960440_MAG08.fasta,807_4,0.010000000000000009,average,fastANI,807
AtH2023_SRR8960412_MAG19.fasta,808_1,0.010000000000000009,average,fastANI,808
AtH2023_SRR8960668_MAG9.fasta,808_1,0.010000000000000009,average,fastANI,808
AtH2023_SRR11183496_MAG1.fasta,809_0,0.010000000000000009,average,fastANI,809
AtH2023_SRR11125655_MAG4.fasta,810_0,0.010000000000000009,average,fastANI,810
AtH2023_SRR8960158_MAG14.fasta,811_1,0.010000000000000009,average,fastANI,811
AtH2023_SRR8960477_MAG07.fasta,811_1,0.010000000000000009,average,fastANI,811
AtH2023_SRR11185246_MAG12.fasta,812_0,0.010000000000000009,average,fastANI,812
AtH2023_SRR17241613_MAG43.fasta,813_0,0.010000000000000009,average,fastANI,813
AtH2023_SRR11125345_MAG4.fasta,814_1,0.010000000000000009,average,fastANI,814
AtH2023_SRR8960112_MAG09.fasta,814_1,0.010000000000000009,average,fastANI,814
AtH2023_SRR11185246_MAG13.fasta,815_0,0.010000000000000009,average,fastANI,815
AtH2023_SRR8655118_MAG34.fasta,816_1,0.010000000000000009,average,fastANI,816
SRR8655112_MAG29.fasta,816_1,0.010000000000000009,average,fastANI,816
SRR15732363_MAG4.fasta,817_0,0.010000000000000009,average,fastANI,817
AtH2023_ERR1135189_MAG01.fasta,818_1,0.010000000000000009,average,fastANI,818
AtH2023_ERR1135195_MAG12.fasta,818_2,0.010000000000000009,average,fastANI,818
ERR1135219_MAG7.fasta,818_3,0.010000000000000009,average,fastANI,818
AtH2023_ERR1135191_MAG02.fasta,818_4,0.010000000000000009,average,fastANI,818
AtH2023_SRR19906118_MAG07.fasta,819_0,0.010000000000000009,average,fastANI,819
AtH2023_SRR21357815_MAG12.fasta,820_1,0.010000000000000009,average,fastANI,820
AtH2023_SRR8198113_MAG07.fasta,820_2,0.010000000000000009,average,fastANI,820
AtH2023_SRR11125189_MAG11.fasta,821_1,0.010000000000000009,average,fastANI,821
AtH2023_SRR11183589_MAG2.fasta,821_1,0.010000000000000009,average,fastANI,821
AtH2023_SRR8960206_MAG01.fasta,821_1,0.010000000000000009,average,fastANI,821
AtH2023_SRR8960500_MAG10.fasta,821_1,0.010000000000000009,average,fastANI,821
AtH2023_SRR8960864_MAG12.fasta,821_1,0.010000000000000009,average,fastANI,821
SRR8960830_MAG1.fasta,821_1,0.010000000000000009,average,fastANI,821
AtH2023_SRR21977573_MAG09.fasta,821_2,0.010000000000000009,average,fastANI,821
AtH2023_ERR1135198_MAG14.fasta,822_0,0.010000000000000009,average,fastANI,822
AtH2023_SRR17241527_MAG13.fasta,823_1,0.010000000000000009,average,fastANI,823
AtH2023_SRR17241686_MAG07.fasta,823_1,0.010000000000000009,average,fastANI,823
AtH2023_SRR17241691_MAG29.fasta,823_2,0.010000000000000009,average,fastANI,823
AtH2023_SRR14369135_MAG16.fasta,823_3,0.010000000000000009,average,fastANI,823
AtH2023_ERR1135194_MAG08.fasta,823_4,0.010000000000000009,average,fastANI,823
AtH2023_ERR1135192_MAG17.fasta,824_0,0.010000000000000009,average,fastANI,824
AtH2023_SRR21357815_MAG26.fasta,825_0,0.010000000000000009,average,fastANI,825
AtH2023_ERR1135252_MAG11.fasta,826_0,0.010000000000000009,average,fastANI,826
AtH2023_SRR17241569_MAG29.fasta,827_0,0.010000000000000009,average,fastANI,827
AtH2023_SRR8198120_MAG15.fasta,828_1,0.010000000000000009,average,fastANI,828
AtH2023_SRR8198129_MAG05.fasta,828_1,0.010000000000000009,average,fastANI,828
AtH2023_SRR17241583_MAG29.fasta,828_2,0.010000000000000009,average,fastANI,828
AtH2023_SRR17241584_MAG21.fasta,828_2,0.010000000000000009,average,fastANI,828
AtH2023_SRR17241642_MAG06.fasta,828_3,0.010000000000000009,average,fastANI,828
AtH2023_SRR5008227_MAG3.fasta,828_4,0.010000000000000009,average,fastANI,828
AtH2023_SRR11185246_MAG18.fasta,828_5,0.010000000000000009,average,fastANI,828
AtH2023_SRR21357591_MAG16.fasta,829_0,0.010000000000000009,average,fastANI,829
AtH2023_SRR16235693_MAG02.fasta,830_1,0.010000000000000009,average,fastANI,830
AtH2023_SRR21357876_MAG06.fasta,830_2,0.010000000000000009,average,fastANI,830
